Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:08:46 AM,16644,-692.000000,-2164.00,-49,147.000000,-83,,,,,,,,,,,,,,,,,,,
1:08:47 AM,16756,-688.000000,-2120.00,-78,157.000000,-97,,,,,,,,,,,,,,,,,,,
1:08:48 AM,16736,-756.000000,-1964.00,-71,65.000000,-105,,,,,,,,,,,,,,,,,,,
1:08:49 AM,16692,-780.000000,-2096.00,-51,199.000000,-71,,,,,,,,,,,,,,,,,,,
1:08:50 AM,16632,-704.000000,-1976.00,-56,54.000000,-101,,,,,,,,,,,,,,,,,,,
1:08:51 AM,16776,-756.000000,-2016.00,-73,166.000000,-83,,,,,,,,,,,,,,,,,,,
1:08:52 AM,16700,-752.000000,-1968.00,-66,92.000000,-91,,,,,,,,,,,,,,,,,,,
1:08:53 AM,16740,-756.000000,-1944.00,-56,171.000000,-78,,,,,,,,,,,,,,,,,,,
1:08:54 AM,16624,-700.000000,-2076.00,-20,127.000000,-100,,,,,,,,,,,,,,,,,,,
1:08:55 AM,16728,-796.000000,-1980.00,-80,57.000000,-94,,,,,,,,,,,,,,,,,,,
